id,price
0,1455.8743983813497
1,6385.305390462923
2,1545.8421630951943
3,3804.254804315766
4,1722.1972853967811
5,8950.302712086843
6,818.1172201187106
7,837.5045518794669
8,739.7905499924591
9,13869.869388760768
10,370.88894318359587
11,1008.9369864581311
12,1215.7220224240177
13,1665.521625933074
14,1617.7790120781494
15,3242.21938092281
16,1389.297213723922
17,1116.318606120717
18,2914.688091853423
19,1727.2151159190098
20,4571.975895265985
21,5661.474025504227
22,2833.3747100422142
23,14144.651618547705
24,749.7084407644237
25,4861.007822959374
26,1531.5840978712017
27,10004.840202987205
28,631.1170122484805
29,788.8140312773315
30,6564.18222855145
31,831.1291158378198
32,535.7648642372865
33,1003.5613723920595
34,1801.9884267212212
35,13496.957384578638
36,1033.9090879036423
37,591.8051155711036
38,1039.9063465370295
39,1821.6954663417139
40,3493.2408007953395
41,5696.142180053714
42,6310.341404789704
43,2492.622614724293
44,7584.041446179963
45,6082.132322757214
46,5541.801119294476
47,2480.789894124887
48,2896.0938853608213
49,4336.899564035946
50,715.3813737306223
51,5680.175501728583
52,838.9548948803896
53,10964.68441649394
54,802.7024718880283
55,7335.239315570739
56,376.9345216728534
57,503.67557797933017
58,906.7843575817989
59,2326.165550501487
60,918.4210255996437
61,1058.6161237014562
62,341.7393143803689
63,4920.229462718683
64,3379.002989501346
65,879.431485811513
66,615.0960906408734
67,793.7340423094691
68,802.7024718880283
69,582.7050673664633
70,1771.1452547854283
71,10972.864741121268
72,635.7965842388085
73,1583.8515301568395
74,3430.486005987811
75,1714.6189478611523
76,861.0008701182637
77,9831.385037559938
78,2387.8062481273764
79,2400.8264624359635
80,1251.4981008788006
81,3173.229996806688
82,9215.15827127183
83,704.884402211675
84,793.7340423094691
85,1123.8480355689157
86,2110.2713307575455
87,1484.0284184559382
88,2604.688176708933
89,6341.6859823667455
90,1242.8472287757427
91,1677.6182105694313
92,863.4609121980685
93,5462.369236164069
94,1226.694084193583
95,650.4383558928344
96,751.9657628583655
97,10183.981504441414
98,688.823112179652
99,5955.263013573998
100,6197.710561059892
101,9270.703995596446
102,4583.836351661872
103,13673.036263028005
104,13869.869388760768
105,493.9676983442452
106,600.8215623214585
107,319.3056064635702
108,4729.515849442757
109,1996.632295279928
110,4064.0995725321395
111,5339.383452496904
112,3603.9179305950865
113,925.5065333986324
114,8223.580928860229
115,1766.432071533812
116,1593.0748002990124
117,1037.8144780777113
118,1155.3191288465148
119,2093.909612321222
120,1913.5482101053328
121,2065.4405722930696
122,12964.191150703622
123,11631.457385520425
124,8414.86117815015
125,921.9664970093402
126,643.7584641757569
127,931.0932862038945
128,3776.772545218028
129,746.7120463520254
130,4142.687788490715
131,2440.2124342345287
132,10697.776209548536
133,810.4016210652939
134,2487.47911632795
135,793.7340423094691
136,8368.117758107315
137,13424.582311552771
138,1241.0978384914663
139,4242.830791109828
140,2183.2419138800215
141,4066.8459874663013
142,1764.6270104700666
143,10925.644072695262
144,3454.1321044953297
145,1096.0108195063917
146,974.1761092250897
147,2059.31570229453
148,2136.2197230667407
149,1873.0485465571455
150,5569.136621120847
151,4473.776537323328
152,2579.7120941373037
153,1420.9787722652716
154,1194.2066271252904
155,818.898157889143
156,1801.9884267212212
157,1706.617773204046
158,1145.5350545154051
159,2225.1626431600585
160,1809.2060852974164
161,2435.007308044819
162,1684.6920082630697
163,954.2181226297853
164,635.7923848616167
165,4154.893679701454
166,657.7657457354965
167,1368.8655984807144
168,13808.357505934719
169,2517.7553262895126
170,3409.461973697897
171,1511.6685825271522
172,637.2022378990889
173,2059.2614487139
174,8917.424386759478
175,4143.58358601833
176,3773.932786389259
177,4761.554815429372
178,4920.229462718683
179,1283.3502169705812
180,13322.43022743819
181,694.0969811848047
182,10179.621041763137
183,1619.6089733034107
184,1294.2838870737028
185,6608.851801199277
186,968.9223927187498
187,2660.9510471138938
188,2029.9619677816652
189,659.6041230026348
190,4042.4261233840202
191,666.9218124670211
192,2229.050498651991
193,11162.260142197156
194,2345.3319730571066
195,1148.8090888839647
196,12753.728876375324
197,863.4609121980685
198,505.96775070302607
199,805.845407770033
200,4550.294899837275
201,2344.8760531101384
202,889.0609048506477
203,843.2085900624954
204,5220.116179792385
205,2061.5178299672875
206,13198.2312149751
207,13008.739479865011
208,3663.9958715671487
209,839.9452382029381
210,6086.058552365345
211,2280.6083948933465
212,3322.2780721412105
213,2928.8898470362774
214,834.8375697140798
215,5139.986296197839
216,1912.7949158262757
217,752.3264257425222
218,4547.107989972725
219,677.6732293151026
220,1749.6197496702848
221,1801.9884267212212
222,1199.4161057543859
223,13987.923123795495
224,1961.3245257626884
225,1480.2427772520566
226,3009.7018482051835
227,5218.351850818862
228,823.8416331857129
229,5454.609291641127
230,8665.259844782746
231,3166.4450240865854
232,895.2055983433364
233,624.6321959713149
234,1541.5955221252348
235,1763.902467703051
236,2411.1006689582
237,875.7527655441243
238,470.20596675751
239,9960.58411201924
240,1234.3386500173483
241,4305.351513597414
242,8829.423390724145
243,8846.986055932344
244,1033.101294826095
245,2424.6771998606414
246,13660.512786458601
247,4342.3331264998305
248,352.641702692975
249,957.4754016048244
250,2560.669529331499
251,759.0189922674016
252,977.7341035559241
253,2749.4832219623254
