id,price
0,1326.0
1,6486.0
2,1629.0
3,3953.0
4,1567.0
5,9078.0
6,739.0
7,979.0
8,776.0
9,13807.0
10,422.0
11,982.0
12,1076.0
13,1781.0
14,1376.0
15,3495.0
16,1331.0
17,1007.0
18,2753.0
19,1804.0
20,5719.0
21,5998.0
22,3126.0
23,15335.0
24,743.0
25,5091.0
26,1227.0
27,10090.0
28,470.0
29,702.0
30,6618.0
31,652.0
32,630.0
33,795.0
34,1637.0
35,12377.0
36,935.0
37,446.0
38,942.0
39,1801.0
40,3404.0
41,5628.0
42,6335.0
43,2423.0
44,7785.0
45,5720.0
46,6657.0
47,2227.0
48,2887.0
49,3656.0
50,667.0
51,4962.0
52,956.0
53,10930.0
54,878.0
55,6704.0
56,523.0
57,698.0
58,772.0
59,2415.0
60,819.0
61,958.0
62,393.0
63,4948.0
64,3198.0
65,1046.0
66,648.0
67,730.0
68,778.3333333333334
69,603.0
70,1904.0
71,11428.0
72,729.0
73,1437.0
74,3653.0
75,1786.0
76,1002.0
77,9389.0
78,2459.0
79,2239.0
80,1110.0
81,2987.0
82,8377.0
83,544.0
84,807.0
85,1007.0
86,2300.0
87,1222.0
88,2496.0
89,6097.0
90,1310.0
91,1689.0
92,811.0
93,5626.0
94,1200.0
95,419.0
96,713.5
97,11019.0
98,617.0
99,5294.0
100,6931.0
101,10080.0
102,4344.0
103,14673.0
104,14428.0
105,555.0
106,475.0
107,666.0
108,4838.0
109,1772.0
110,4315.0
111,5519.0
112,2828.0
113,789.0
114,8645.0
115,1601.0
116,1346.0
117,958.0
118,1074.0
119,1305.0
120,1781.0
121,1961.0
122,14775.0
123,9999.0
124,8072.0
125,784.0
126,640.5
127,842.0
128,4092.0
129,625.0
130,4552.0
131,2073.0
132,9788.0
133,942.0
134,2617.0
135,730.0
136,7953.0
137,15394.0
138,1243.0
139,4158.0
140,2656.0
141,4342.5
142,1665.0
143,11159.0
144,3537.0
145,1107.0
146,921.0
147,1835.0
148,2436.0
149,1884.0
150,7393.0
151,4314.0
152,2741.0
153,1368.0
154,1018.0
155,705.0
156,1698.0
157,1554.0
158,1086.0
159,2391.0
160,1824.0
161,2453.0
162,1815.0
163,858.5
164,626.0
165,4953.0
166,526.0
167,1173.0
168,15465.0
169,2517.0
170,3376.0
171,1413.0
172,675.0
173,2307.0
174,8313.0
175,4193.0
176,4540.0
177,5073.0
178,4273.0
179,1124.0
180,13348.0
181,672.5
182,11797.0
183,1630.0
184,1094.0
185,5208.0
186,905.0
187,2536.0
188,2045.0
189,703.0
190,4044.0
191,745.0
192,2529.0
193,11029.0
194,2331.0
195,1133.0
196,13178.0
197,685.0
198,670.0
199,789.0
200,4307.0
201,2479.0
202,949.0
203,882.0
204,5290.0
205,2341.0
206,15064.0
207,13355.0
208,3646.0
209,706.0
210,5598.0
211,2137.0
212,3402.0
213,3061.0
214,898.0
215,5996.0
216,1999.0
217,878.0
218,4617.0
219,596.0
220,1847.0
221,1708.0
222,1232.0
223,15708.0
224,2034.0
225,1243.0
226,2917.0
227,4644.0
228,752.0
229,5602.0
230,7416.0
231,3160.0
232,789.0
233,648.0
234,1346.0
235,1723.0
236,2079.0
237,816.0
238,596.0
239,9292.0
240,1233.0
241,4038.0
242,8058.0
243,7948.0
244,866.0
245,2526.0
246,13790.0
247,3599.0
248,394.0
249,950.0
250,2188.0
251,671.0
252,1061.0
253,3176.0
254,12980.0
255,9572.0
256,13502.0
257,829.0
258,7021.0
259,418.0
260,661.0
261,7644.0
262,11520.0
263,2025.0
264,755.0
265,2451.0
266,941.0
267,490.0
268,1041.0
269,3198.0
270,1673.0
271,2246.0
272,3298.0
273,4229.0
274,1052.0
275,470.0
276,931.0
277,828.0
278,3192.0
279,4498.0
280,1120.0
281,776.0
282,2010.0
283,825.0
284,657.0
285,9856.0
286,526.0
287,9553.5
288,12190.0
289,658.0
290,776.0
291,942.0
292,1010.0
293,2416.0
294,5515.0
295,987.0
296,7502.0
297,3966.0
298,3146.0
299,1601.0
300,857.0
301,605.0
302,487.0
303,3048.0
304,4898.0
305,13640.0
306,4079.0
307,4620.0
308,972.0
309,4613.0
310,1295.0
311,648.5
312,3428.0
313,2389.0
314,3991.0
315,1912.0
316,6720.0
317,13703.0
318,15281.0
319,1240.0
320,12098.0
321,6582.0
322,9699.0
323,739.0
324,544.0
325,12765.0
326,1006.0
327,956.0
328,2563.0
329,790.0
330,2398.0
331,1450.0
332,763.0
333,844.0
334,2376.0
335,821.0
336,680.0
337,833.0
338,2356.0
339,4466.0
340,5919.0
341,12776.0
342,830.0
343,2116.0
344,1815.0
345,3844.0
346,2559.0
347,1153.0
348,9980.0
349,11711.0
350,5065.0
351,3119.0
352,1160.0
353,2083.0
354,924.0
355,3053.0
356,783.0
357,3891.0
358,3239.0
359,2376.0
360,903.0
361,723.0
362,1819.0
363,736.0
364,579.0
365,3801.0
366,491.0
367,1016.0
368,1827.0
369,2964.0
370,862.0
371,2478.0
372,449.0
373,1088.0
374,739.0
375,4920.0
376,751.0
377,516.0
378,5599.0
379,4182.0
380,789.0
381,1739.0
382,15873.0
383,486.0
384,1026.0
385,666.0
386,6421.0
387,854.0
388,6048.0
389,7371.0
390,1096.0
391,13003.0
392,8541.0
393,4309.0
394,1740.0
395,1679.0
396,5266.0
397,2377.0
398,2307.0
399,1858.0
400,1635.0
401,1710.0
402,2361.0
403,1109.0
404,898.0
405,2010.0
406,729.0
407,805.0
408,605.0
409,7081.0
410,7511.0
411,1049.0
412,973.0
413,1641.0
414,14574.0
415,4922.0
416,964.6666666666666
417,1229.0
418,763.5
419,4518.0
420,667.0
421,490.0
422,5327.0
423,9144.0
424,2215.0
425,3584.0
426,3781.0
427,2709.0
428,2358.0
429,589.0
430,777.5
431,969.0
432,4321.0
433,1113.0
434,5698.0
435,2631.0
436,706.0
437,2623.0
438,4668.0
439,925.0
440,5666.0
441,3216.0
442,540.5
443,1982.5
444,1747.0
445,2010.0
446,1439.0
447,15488.5
448,1289.0
449,862.0
450,1361.0
451,10548.0
452,1056.0
453,413.0
454,5914.0
455,3896.0
456,846.0
457,3838.0
458,4562.0
459,1171.0
460,2507.0
461,1754.0
462,776.5
463,5398.0
464,6854.0
465,3787.0
466,5290.0
467,2791.0
468,482.0
469,461.0
470,4782.0
471,11189.0
472,9333.0
473,13355.0
474,1809.0
475,7294.0
476,5000.0
477,2148.0
478,800.0
479,10012.0
480,1862.0
481,5646.0
482,1161.0
483,514.0
484,4871.0
485,394.0
486,730.0
487,462.0
488,2903.0
489,1920.0
490,672.0
491,886.0
492,1763.0
493,15922.0
494,9178.0
495,537.0
496,2674.0
497,1654.0
498,12848.0
499,906.0
500,2853.0
501,2146.0
502,1718.5
503,3387.0
504,3445.0
505,7727.0
506,638.0
507,12743.0
508,974.0
509,6754.0
510,2425.0
511,2523.5
512,2335.0
513,698.0
514,4853.0
515,491.0
516,7928.0
517,2650.0
518,8258.5
519,6606.0
520,5293.0
521,866.0
522,600.0
523,4852.0
524,8928.0
525,859.0
526,746.0
527,661.0
528,806.0
529,910.0
530,4132.0
531,5925.0
532,6201.0
533,7688.0
534,1935.0
535,1743.0
536,548.0
537,4183.0
538,400.0
539,8315.0
540,3323.0
541,1774.0
542,3398.0
543,1385.0
544,807.0
545,5091.0
546,5102.0
547,1151.0
548,4661.0
549,5218.0
550,15261.0
551,2984.0
552,4666.0
553,1857.0
554,3933.0
555,984.0
556,2002.0
557,544.0
558,3710.0
559,5045.0
560,626.0
561,3268.0
562,8036.0
563,798.0
564,1228.0
565,8385.0
566,2276.5
567,975.0
568,2177.0
569,3290.0
570,878.0
571,521.0
572,8387.0
573,2346.0
574,1928.0
575,573.0
576,446.0
577,2648.0
578,6851.0
579,6132.0
580,977.0
581,10019.0
582,565.0
583,1678.0
584,957.0
585,5775.0
586,12791.0
587,684.0
588,839.0
589,876.0
590,4159.0
591,5208.0
592,4355.0
593,4270.0
594,791.0
595,516.0
596,4442.0
597,666.0
598,1401.0
599,7472.0
600,956.0
601,625.0
602,2469.0
603,5122.0
604,2148.0
605,1379.0
606,5208.0
607,4862.0
608,12985.0
609,791.0
610,11365.0
611,15813.0
612,6020.0
613,1400.0
614,645.0
615,11901.0
616,3242.0
617,574.0
618,1603.0
619,552.0
620,5332.0
621,4639.0
622,11795.0
623,542.0
624,789.0
625,14976.0
626,15773.0
627,5695.0
628,5898.0
629,1168.0
630,2573.0
631,12608.0
632,1131.5
633,933.0
634,563.0
635,3734.0
636,4131.0
637,3096.0
638,4313.0
639,925.0
640,11660.0
641,5623.0
642,651.5
643,10618.0
644,14949.0
645,4107.0
646,3139.0
647,7503.0
648,2507.0
649,4771.0
650,2954.0
651,1695.0
652,788.0
653,1281.0
654,802.0
655,2278.0
656,7296.0
657,3375.0
658,698.0
659,4588.0
660,506.0
661,489.0
662,1937.0
663,579.0
664,5159.0
665,9199.0
666,6324.0
667,5208.0
668,1786.0
669,1107.0
670,13375.0
671,839.0
672,9176.0
673,6271.0
674,633.0
675,561.0
676,7391.0
677,5041.0
678,878.0
679,713.5
680,1346.0
681,680.0
682,968.0
683,6066.0
684,15335.0
685,11470.0
686,1415.0
687,2405.0
688,4700.0
689,1394.0
690,1422.0
691,5107.0
692,2679.0
693,10032.0
694,1906.0
695,544.0
696,3618.0
697,5988.0
698,702.0
699,842.0
700,2239.0
701,924.0
702,5368.0
703,1295.0
704,15151.0
705,10709.0
706,942.0
707,5902.0
708,975.0
709,3929.5
710,3873.0
711,7707.0
712,737.0
713,911.0
714,606.0
715,932.0
716,7324.0
717,1867.0
718,5269.0
719,1000.0
720,891.0
721,8592.0
722,4829.0
723,1733.0
724,555.0
725,1085.0
726,3293.0
727,8010.0
728,5741.0
729,5342.0
730,9680.0
731,4808.0
732,822.0
733,2148.0
734,8081.0
735,4368.0
736,1600.0
737,1887.0
738,625.0
739,5224.0
740,616.0
741,825.5
742,2531.0
743,4796.0
744,10685.0
745,790.0
746,9090.0
747,1116.0
748,942.0
749,4425.0
750,625.0
751,715.0
